DRIVER_NAME,location,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_sum,cnt_CROSSING_FINISH_LINE_IN_PIT
Mitch Evans,Hong Kong,FP2,2.0,Panasonic Jaguar Racing,82.66666666666669,22.83153134438012,84.8,106.5,13.7,92.8,-1.676836147236744,23476.5,10217.472919119538,20715.0,62038.0,17700.0,44338.0,3.530641828462898,26693.666666666668,4484.6437460975385,26745.5,32904.0,20997.0,11907.0,0.14513207370687062,52455.944444444445,97642.80315244601,28880.5,443309.0,24178.0,419131.0,4.2281977710141305,18.0,453510.0,1
Mitch Evans,Hong Kong,Q,2.0,Panasonic Jaguar Racing,53.75,42.921381618023425,53.75,84.1,23.4,60.699999999999996,0.0,124002.5,143191.24451061944,124002.5,225254.0,22751.0,202503.0,0.0,29334.5,375.47370081005545,29334.5,29600.0,29069.000000000004,530.9999999999964,0.0,29749.5,3513.6135957159545,29749.5,32234.0,27265.0,4969.0,0.0,2.0,196482.0,0
Mitch Evans,Hong Kong,Race,0,Panasonic Jaguar Racing,95.45581395348837,20.42949900704489,101.4,103.4,4.2,99.2,-3.520673721299893,20738.79069767442,8694.463234227862,18602.0,60620.0,18371.0,42249.0,4.3514705674376435,25514.302325581397,13785.576524785196,22159.0,101896.0,21552.0,80344.0,4.731530101248234,62243.58139534884,220795.48990166406,25092.0,1471654.0,24606.0,1447048.0,6.49128734729703,43.0,1571209.0,3
NathanaÃ«l BERTHON,Beijing,FP1,3.0,Team Aguri,96.43846153846154,35.96988412689932,116.1,119.4,15.2,104.2,-1.6617339812277057,41917.53846153846,18571.38498073216,34664.0,100375.0,33811.0,66564.0,3.024734352251204,38381.692307692305,3596.515846033384,37032.0,49318.0,36155.0,13163.0,2.7031877903011208,113039.53846153847,206111.29348874255,34468.0,731876.0,33663.0,698213.0,2.768089517308149,13.0,1104786.0,2
NathanaÃ«l BERTHON,Beijing,FP2,3.0,Team Aguri,72.46000000000001,43.48773390279149,90.0,123.5,25.2,98.3,-0.20110016898078853,64441.0,50574.12860841005,49136.0,153446.0,32549.0,120897.0,2.059152164169877,45538.4,15317.940879896358,40501.0,72065.0,34865.0,37200.0,1.901633951829113,148269.6,143255.64568909665,67829.0,338484.0,32869.0,305615.0,0.7150535822330027,5.0,323100.0,2
NathanaÃ«l BERTHON,Beijing,Q,3.0,Team Aguri,80.55,49.044843425855355,94.5,123.3,9.9,113.39999999999999,-1.5187264943143326,30118.5,21801.617409418657,34210.5,52053.0,0.0,52053.0,-1.0666298052421381,28072.75,18843.71781036499,36062.5,40166.0,0.0,40166.0,-1.918635458309289,32442.5,24989.329742912272,34455.0,60860.0,0.0,60860.0,-0.47632998003086113,4.0,0.0,1
NathanaÃ«l BERTHON,Beijing,Race,3.0,Team Aguri,110.31153846153846,19.18441715399406,118.5,121.0,49.3,71.7,-2.3552361056990576,39040.11538461538,13955.974701401325,34103.0,85108.0,33406.0,51702.0,2.9325372446007987,39504.42307692308,11334.373571302747,36212.0,83259.0,35560.0,47699.0,3.463890179987833,39434.5,17509.16813615084,34011.5,110883.0,33361.0,77522.0,3.5685333939183117,26.0,98229.0,1
NathanaÃ«l BERTHON,Puntadel,FP1,0,Team Aguri,95.9625,40.84349703441173,108.75,126.4,6.9,119.5,-1.7935962112462083,197413.0,479536.15012485906,23196.0,1383925.0,22269.0,1361656.0,2.8257896151950828,30836.625,5384.558767902901,27566.5,40997.0,26950.0,14047.0,1.2110624842682034,37390.25,8911.647414639852,34743.0,51667.0,30086.0,21581.0,1.1746161623314544,8.0,1401095.0,2
NathanaÃ«l BERTHON,Puntadel,FP2,0,Team Aguri,106.4090909090909,33.417494057617624,116.3,128.9,12.7,116.2,-2.635954831557635,89749.27272727272,210631.95562738855,23107.0,724166.0,21978.0,702188.0,3.30425818106436,28477.727272727272,1926.3974714948677,27693.0,32526.000000000004,26408.0,6118.000000000004,1.497870743849719,33238.90909090909,2962.9700455639254,31846.0,39036.0,29394.0,9642.0,0.7012711283134565,11.0,741747.0,2
NathanaÃ«l BERTHON,Puntadel,Q,1.0,Team Aguri,103.1,24.48060456769807,102.4,129.2,78.4,50.79999999999998,0.07487990275874164,32566.75,13950.784287988974,28541.0,51630.0,21555.0,30075.0,1.1430343031340604,31483.75,6556.236642820838,29188.000000000004,40846.0,26713.0,14133.0,1.4968160624723963,37459.0,10403.335907294355,33926.5,52678.00000000001,29305.0,23373.000000000007,1.7037316108722962,4.0,31242.0,1
NathanaÃ«l BERTHON,Puntadel,Race,1.0,Team Aguri,116.71562500000002,16.80042452180609,122.35,126.9,59.1,67.80000000000001,-2.757943025456256,26080.40625,13237.888250992532,23061.5,97248.0,22126.0,75122.0,5.346997632164996,29031.0,7296.227328270855,27627.5,68896.0,27011.0,41885.0,5.6037344832250735,33722.09375,10191.63487901016,30909.0,74351.0,29857.0,44494.0,3.719221557730709,32.0,82539.0,1
NathanaÃ«l BERTHON,Putrajaya,FP1,2.0,Team Aguri,87.984,34.05922146301449,106.9,113.0,9.5,103.5,-1.6223421638828945,25700.96,7068.118900386438,22496.0,52577.0,20408.0,32169.0,2.544004261144198,36451.76,8447.9936191974,32055.0,61358.0,30648.0,30710.0,1.9616878373421296,118281.16,218118.02633354266,31764.0,912851.0,30333.0,882518.0,2.695247865970587,25.0,2164570.0,4
NathanaÃ«l BERTHON,Putrajaya,Q,3.0,Team Aguri,74.36666666666667,58.5860336030127,102.7,113.4,7.0,106.4,-1.6672802082986882,431648.6666666667,710895.6247279437,21742.0,1252520.0,20684.0,1231836.0,1.732046491655671,33898.666666666664,2899.887813922002,35476.0,35668.0,30552.0,5116.0,-1.7235128340523371,31661.0,1409.8237478493518,32427.0,32522.0,30034.000000000004,2487.9999999999964,-1.7232072868127961,3.0,1224326.0,0
NathanaÃ«l BERTHON,Putrajaya,Race,3.0,Team Aguri,99.65312500000002,12.80050362857498,103.95,108.4,55.6,52.800000000000004,-2.6392330947696268,24062.03125,5280.107663151936,22428.0,47768.0,21605.0,26163.0,3.594746128935158,35141.65625,7623.57186883645,33221.5,72219.0,31900.0,40319.0,4.354772849126497,35538.375,10841.746965973405,32588.0,88633.0,31289.0,57344.0,4.359626290247838,32.0,64575.0,1
Neel Jani,Hong Kong2,FP1,1.0,DRAGON,80.73636363636363,31.09508528697628,93.94999999999999,104.2,13.9,90.3,-1.407763740480242,21129.136363636364,5545.512345220744,18643.0,41885.0,17946.0,23939.0,2.868528733555646,23851.590909090908,3438.7899818047968,22157.5,33662.0,21464.000000000004,12197.999999999996,1.8794153134398033,79815.77272727272,123810.33329632015,26056.0,442397.0,24675.0,417722.0,2.2588116451642346,22.0,1206770.0,4
Neel Jani,Hong Kong2,Q,1.0,DRAGON,79.66666666666667,31.938900001930765,92.0,103.6,43.4,60.199999999999996,-1.4785770104788256,46113.333333333336,47504.31981760536,19304.0,100962.0,18074.0,82888.0,1.7307445559752128,23988.666666666668,1966.479171853426,24675.0,25520.0,21771.0,3749.0,-1.3792581467223928,27083.0,2074.303015472908,27712.0,28770.0,24767.0,4003.0,-1.239082435672602,3.0,75190.0,0
Neel Jani,Hong Kong2,Race,0,DRAGON,98.7727272727273,7.947366497744486,101.1,102.0,62.9,39.1,-3.9430870460411938,19416.159090909092,3477.2444513006953,18655.0,41320.0,18472.0,22848.0,6.118034617167732,22057.590909090908,3496.358054133776,22331.0,26666.0,0.0,26666.0,-6.043907034897473,25584.886363636364,7246.465339530648,25145.5,65467.0,0.0,65467.0,2.98945739227487,44.0,44597.0,1
Neel Jani,Hong Kong,FP1,3.0,DRAGON,81.09565217391305,26.861623153096545,91.9,99.3,12.8,86.5,-1.980018225342232,23496.304347826088,9027.363948446275,19865.0,55160.0,18755.0,36405.0,2.800655713957018,26348.82608695652,8971.601542707229,24387.0,66934.0,22302.0,44632.0,4.583004017285386,69453.0,111582.00963783624,27842.0,427428.0,25844.0,401584.0,2.5597323313237625,23.0,973807.0,3
Neel Jani,Hong Kong,FP2,3.0,DRAGON,80.42666666666668,28.1786258071779,90.8,102.5,10.8,91.7,-1.718509391294512,22328.666666666668,6758.732126100349,18767.0,44286.0,18123.0,26163.0,2.740947136768282,25063.733333333334,3684.7429735264272,23295.0,32080.0,21683.000000000004,10396.999999999996,1.0360177448183512,78029.26666666666,146681.97333320754,26897.0,576757.0,24991.0,551766.0,3.2746591617909275,15.0,759444.0,2
Neel Jani,Hong Kong,Q,3.0,DRAGON,68.15,47.87112908632926,68.15,102.0,34.3,67.7,0.0,79386.5,86222.47957754404,79386.5,140355.0,18418.0,121937.0,0.0,23999.5,2928.1291808934893,23999.5,26070.0,21929.000000000004,4140.999999999996,0.0,27093.5,2581.646858112085,27093.5,28919.0,25268.0,3651.0,0.0,2.0,115868.0,0
Neel Jani,Hong Kong,Race,0,DRAGON,92.06904761904762,21.573736156581102,98.9,100.8,7.1,93.7,-3.3668612375670577,37369.78571428572,110742.40122685416,18912.5,736955.0,18642.0,718313.0,6.452001716440727,24940.380952380954,8014.575052114104,22630.0,60251.0,22175.0,38076.0,3.6248729530874786,49282.23809523809,126137.99161928496,25831.0,837819.0,25444.0,812375.0,6.260808707916071,42.0,1615687.0,3
Nelson PIQUET JR,Beijing,FP1,1.0,NEXTEV TCR Formula E Team,64.3625,31.846190061427624,64.44999999999999,106.1,26.3,79.8,0.05406731482856911,36169.625,37379.56929713457,35244.0,107465.0,0.0,107465.0,0.8595431044602722,25897.75,22130.680402360624,36811.5,53726.0,0.0,53726.0,-0.38667476253486566,52486.375,89182.06269190091,35404.5,268179.0,0.0,268179.0,2.5744872919213377,8.0,242650.0,4
Nelson PIQUET JR,Beijing,FP2,1.0,NEXTEV TCR Formula E Team,88.075,51.27464448113382,108.30000000000001,122.2,13.5,108.7,-1.6697307876094396,29817.25,22195.247469897695,32777.0,53715.0,0.0,53715.0,-0.7809212224156192,27889.5,18756.108169518182,35444.0,40670.0,0.0,40670.0,-1.8936073804657025,25644.25,17128.77458888016,33451.0,35675.0,0.0,35675.0,-1.9769006505547793,4.0,0.0,1
Nelson PIQUET JR,Beijing,Q,1.0,NEXTEV TCR Formula E Team,108.8,19.165594172892217,116.4,123.0,87.0,36.0,-1.503848477866225,45205.666666666664,19755.552645606585,34372.0,68008.0,33237.0,34771.0,1.7256213086288026,36923.333333333336,1807.2314000518409,37898.0,38034.0,34838.0,3196.0,-1.7210225452399182,34333.666666666664,1978.3693622105382,33969.0,36469.0,32563.000000000004,3905.9999999999964,0.8012885538724694,3.0,36572.0,0
Nelson PIQUET JR,Beijing,Race,1.0,NEXTEV TCR Formula E Team,107.02916666666665,20.2823435565254,115.9,122.0,49.2,72.8,-1.8646758045570826,40162.583333333336,14661.510124239876,34705.5,86540.0,33077.0,53463.0,2.835920797915295,42546.083333333336,15207.13579045296,36666.5,90670.0,35268.0,55402.0,2.5883401734184903,39484.333333333336,16546.790934555378,34564.5,101546.0,33099.0,68447.0,3.3222920658287576,24.0,91482.0,1
Nelson PIQUET JR,Berlin2,FP1,0,NEXTEV NIO,102.9,26.087515434369394,112.5,117.6,20.8,96.8,-2.604910381922919,30006.037037037036,12546.14068297646,26929.0,91511.0,25948.0,65563.0,4.890910355999565,21230.037037037036,1550.6688750709993,20855.999999999996,26630.0,19842.0,6788.0,2.3231599206752387,47113.88888888889,80025.39350074274,24638.0,343459.0,23673.0,319786.0,3.472830437170666,27.0,672515.0,2
Nelson PIQUET JR,Berlin2,FP2,0,NEXTEV NIO,98.02142857142856,29.881745870409517,111.5,119.6,11.1,108.5,-2.2912959136875894,32551.571428571428,17390.802935036514,27288.0,92366.0,25763.0,66603.0,3.6159400705687816,22389.64285714286,2806.2465105585397,21423.0,27761.0,19480.999999999996,8280.000000000004,1.0612135786873436,73355.35714285714,177953.928866913,24778.5,691575.0,23254.0,668321.0,3.7403319738551266,14.0,734036.0,1
Nelson PIQUET JR,Berlin2,Q,1.0,NEXTEV NIO,89.10000000000001,46.24099912415387,113.0,118.5,35.8,82.7,-1.7045248077692376,76576.0,87468.64809747548,26196.0,177576.0,25956.0,151620.0,1.7320361375570403,21896.666666666668,2299.2151559463364,21629.0,24318.0,19743.0,4575.0,0.5167744467624967,25163.333333333332,1967.459614155607,24728.0,27311.999999999996,23450.0,3861.9999999999964,0.9469517860658676,3.0,145027.0,0
Nelson PIQUET JR,Berlin2,Race,0,NEXTEV NIO,111.28695652173914,6.74433453419822,112.6,114.0,70.2,43.8,-5.498211659206824,27537.543478260868,1692.7229701351555,27217.5,38084.0,26912.0,11172.0,5.7786094808486625,20815.521739130436,320.301645267944,20773.5,22060.0,20378.0,1682.0,1.6909785182570933,25703.32608695652,6389.436619415405,24751.5,68085.0,24512.0,43573.0,6.776551144462397,46.0,50087.0,1
Nelson PIQUET JR,Berlin,FP1,0,NEXTEV NIO,97.87727272727274,30.002935282087414,111.30000000000001,116.8,9.8,107.0,-2.1019073032063726,31772.454545454544,12915.717135214874,27293.0,87196.0,26023.0,61173.0,4.111386670457886,24238.272727272728,7838.608709044388,21058.0,53583.0,20097.0,33486.0,3.0525096601159514,69310.13636363637,163545.34232883772,24899.5,768160.0,23817.0,744343.0,4.1419852047844,22.0,1030654.0,2
Nelson PIQUET JR,Berlin,FP1,0,NEXTEV TCR Formula E Team,103.096875,23.151541220555853,110.15,116.2,14.4,101.8,-2.9445539606000293,22182.28125,9241.275035036315,20098.5,71970.0,19193.0,52777.0,5.376231190095103,25884.3125,2247.1673701609607,25234.0,34497.0,24190.0,10307.0,2.680317293920975,33911.46875,75986.43674387717,16813.5,436040.0,16096.0,419944.0,5.155456804419365,32.0,582002.0,2
Nelson PIQUET JR,Berlin,FP2,0,NEXTEV NIO,94.52142857142857,30.090662455867715,101.2,119.1,18.2,100.89999999999999,-1.7988532695316353,37817.0,32192.95773445347,29922.5,149076.0,25769.0,123307.0,3.673362729081822,23475.14285714286,3565.040874879339,22499.5,28791.0,19754.0,9037.0,0.3222530078187825,52998.21428571428,100497.08605356795,25204.5,402000.0,23314.0,378686.0,3.735520401844318,14.0,497531.0,1
Nelson PIQUET JR,Berlin,FP2,3.0,NEXTEV TCR Formula E Team,84.93333333333334,41.86137440011575,96.19999999999999,119.8,4.7,115.1,-1.832296066072549,23397.833333333332,6553.079838264346,20889.5,35969.0,18597.0,17372.0,1.8730649362400584,27038.0,3481.115625772864,25988.5,33198.0,23777.0,9421.0,1.317345622064211,256435.33333333334,583065.6919859602,18059.0,1446597.0,15535.0,1431062.0,2.449340008187186,6.0,1442309.0,1
Nelson PIQUET JR,Berlin,Q,3.0,NEXTEV NIO,95.46666666666665,28.95277764452547,104.4,118.9,63.1,55.800000000000004,-1.2562827414637765,44736.0,31696.29864826491,27000.0,81330.0,25878.0,55452.0,1.7296094855474413,22778.666666666668,3303.6925300840735,22458.000000000004,26230.999999999996,19647.000000000004,6583.999999999993,0.4326689386202082,24958.666666666668,1386.078761590889,25293.000000000004,26147.0,23436.0,2711.0,-1.0222840502994908,3.0,50031.0,0
Nelson PIQUET JR,Berlin,Q,3.0,NEXTEV TCR Formula E Team,78.46666666666667,63.44456898217004,110.4,119.6,5.4,114.19999999999999,-1.691167462271598,424332.3333333333,701418.3766343261,20156.0,1234260.0,18581.0,1215679.0,1.732040982858466,24859.333333333332,1142.0023350822592,24596.0,26110.0,23872.0,2238.0,0.9824778071402162,16783.666666666668,1261.2241407986664,16688.0,18090.0,15573.0,2517.0,0.3393711538442068,3.0,1211488.0,0
Nelson PIQUET JR,Berlin,Race,0,NEXTEV NIO,111.76363636363641,6.473850473846048,113.25,114.5,72.6,41.900000000000006,-5.523634673752216,27345.590909090908,1449.5990996419912,27042.5,36119.0,26660.999999999996,9458.000000000004,5.518209289947183,20659.863636363636,312.117791636806,20569.0,22254.0,20323.0,1931.0,3.337610157193954,25690.93181818182,6107.190772751251,24735.0,65249.0,24426.0,40823.0,6.616639875783184,44.0,49372.0,1
Nelson PIQUET JR,Berlin,Race,3.0,NEXTEV TCR Formula E Team,104.19574468085102,15.961597357227898,110.8,114.5,56.2,58.3,-2.0298847322983185,22156.510638297874,5618.088054289815,20194.000000000004,46328.99999999999,19620.0,26708.999999999993,3.1038044747692406,26887.531914893618,4811.736055010679,25479.0,47875.0,24469.0,23406.0,3.3622377858378987,19835.191489361703,11108.610384738768,16844.0,78705.0,16245.999999999998,62459.0,4.424324384247016,47.0,108937.0,2
Nelson PIQUET JR,Buenos Aires,FP1,0,NEXTEV TCR Formula E Team,105.96000000000001,34.8948103515936,122.4,126.2,10.1,116.10000000000001,-2.0959996859420853,79319.95,190357.33979309184,18773.0,824557.0,18221.0,806336.0,3.6358148357229587,25729.4,2005.8049020937106,24751.0,31887.0,24032.0,7855.0,1.8722587616113604,30974.9,6629.7240388706205,29154.0,58751.0,28464.0,30287.0,4.2767223306584095,20.0,1228082.0,2
Nelson PIQUET JR,Buenos Aires,FP2,0,NEXTEV TCR Formula E Team,111.19473684210526,23.70038615916558,117.5,127.4,19.4,108.0,-3.601981774270259,40252.94736842105,85774.99108162374,19798.0,393938.0,17889.0,376049.0,4.338093837314809,26518.42105263158,1570.2971521972609,26319.000000000004,29458.000000000004,24074.0,5384.000000000004,0.3982543337279847,30665.157894736843,2619.1382650524556,30024.0,39947.0,28126.0,11821.0,2.650752161025848,19.0,408037.0,1
Nelson PIQUET JR,Buenos Aires,Q,3.0,NEXTEV TCR Formula E Team,79.425,55.3473501322933,91.55,127.7,6.9,120.8,-0.8568403365809182,323211.5,608381.3026562098,19569.5,1235782.0,17925.0,1217857.0,1.9999808861792285,33285.25,12365.734952547971,28683.5,51553.99999999999,24220.0,27333.999999999993,1.8160974297379202,37935.0,16978.17605044782,30320.5,63313.0,27786.0,35527.0,1.9582413795312619,4.0,1220412.0,1
Nelson PIQUET JR,Buenos Aires,Race,0,NEXTEV TCR Formula E Team,116.3542857142857,14.841978282147265,120.2,129.1,65.9,63.19999999999999,-2.854870275792734,21903.285714285714,10439.947305398422,19402.0,67958.0,10327.0,57631.0,3.444658980849107,26488.485714285714,3596.9827255258106,25433.000000000004,40659.0,24478.0,16181.0,3.320324734712227,30266.114285714284,2986.667085677991,29429.000000000004,44985.0,28535.999999999996,16449.000000000004,3.9993167810768067,35.0,59235.0,1
Nelson PIQUET JR,Buenos,FP1,0,NEXTEV NIO,111.11363636363635,26.664624245377738,120.0,125.8,13.3,112.5,-3.0189722676812347,50575.72727272727,127199.68635450318,18864.5,614511.0,18109.0,596402.0,4.552097282602988,25523.227272727272,1100.882067634779,25223.0,28611.0,24166.0,4445.0,1.373066008154396,30331.863636363636,2393.8526488338853,29546.5,38918.0,28495.0,10423.0,2.6350652653504207,22.0,691133.0,1
Nelson PIQUET JR,Buenos,FP2,0,NEXTEV NIO,104.14117647058823,34.39091556689661,122.2,129.0,12.1,116.9,-1.7827154392767228,67500.0,158177.71012219135,18680.0,670438.0,17581.0,652857.0,3.896217121186913,26121.235294117647,2779.3803385244832,24967.0,33504.0,23506.0,9998.0,1.603428058920476,33751.705882352944,7736.008028730854,29674.0,55963.0,27773.000000000004,28189.999999999996,1.8296197171103181,17.0,851435.0,2
Nelson PIQUET JR,Buenos,Q,2.0,NEXTEV NIO,89.91428571428571,50.97262103559218,113.1,128.7,12.9,115.79999999999998,-1.1512186637768083,108833.0,232506.61028165775,20418.0,636020.0,17675.0,618345.0,2.6438995531125484,25186.428571428572,1552.2087335087874,24741.0,28447.0,23714.0,4733.0,1.9094106054411848,85018.0,144705.75401137304,30002.0,413142.0,27941.0,385201.0,2.6444737705729966,4.0,637086.0,2
Nelson PIQUET JR,Buenos,Race,0,NEXTEV NIO,122.10810810810811,14.193296116640935,123.7,167.6,68.4,99.19999999999999,-1.6151155833648625,20297.62162162162,10184.695223584125,18544.0,63674.0,0.0,63674.0,3.38761796861091,24593.405405405407,5230.290455390384,24674.0,43983.00000000001,0.0,43983.00000000001,-1.5561106619770333,29062.108108108107,1173.1947073360511,28856.0,34134.0,28213.0,5921.0,3.4033456433578024,37.0,55732.0,1
Nelson PIQUET JR,HongKong,FP1,0,NEXTEV NIO,90.3576923076923,25.03661595466805,100.4,103.8,9.5,94.3,-2.5482952034420485,22946.23076923077,14639.201377965102,19050.0,93147.0,18498.0,74649.0,4.769082148550301,22196.03846153846,4565.118394791261,21079.5,44192.0,20283.0,23909.0,4.824052817752802,59996.11538461538,130880.37592040357,26014.0,664951.0,24947.0,640004.0,4.392632211323635,26.0,923684.0,2
Nelson PIQUET JR,HongKong,FP2,0,NEXTEV NIO,91.42777777777776,23.671223670637715,100.25,105.2,13.2,92.0,-2.7689726444215332,24315.61111111111,18137.342324733665,18889.5,95595.0,18169.0,77426.0,3.9994844535943166,22921.055555555555,5788.856144984108,21082.5,44994.0,20066.0,24928.0,3.656780983531763,49174.72222222222,94761.53932142175,26249.5,428787.0,24821.0,403966.0,4.2392100733994775,18.0,464785.0,1
Nelson PIQUET JR,HongKong,Q,3.0,NEXTEV NIO,70.8,58.05161496461575,102.5,106.1,3.8,102.3,-1.7245602268352782,583244.6666666666,978441.0517002715,18700.0,1713051.0,17983.0,1695068.0,1.7320497612065264,21251.333333333332,932.2984143145042,21406.999999999996,22096.0,20250.999999999996,1845.0000000000036,-0.7304212498768566,26111.333333333332,1839.4619684389597,25245.0,28224.0,24865.0,3359.0,1.6492644200525024,3.0,1689800.0,0
Nelson PIQUET JR,HongKong,Race,3.0,NEXTEV NIO,97.66666666666667,14.753135260004903,102.2,104.2,40.7,63.5,-3.3576852254685923,20371.71111111111,5494.741877559866,18823.0,43426.0,18520.0,24906.0,3.6097075097360474,23743.933333333334,8667.468707235641,21264.0,68841.0,20713.0,48128.0,4.17566574180956,27630.0,8623.581232453676,25307.0,70569.0,24855.0,45714.0,4.058752274619109,45.0,44247.0,1
Nelson PIQUET JR,London R10,FP1,0,NEXTEV TCR Formula E Team,92.21333333333334,39.88422292204323,110.4,123.0,15.5,107.5,-1.1928790006842316,62868.46666666667,106031.68569405944,27087.0,427312.0,25975.0,401337.0,3.3614285942817035,37972.8,11515.339243188377,35070.0,76091.0,31315.0,44776.0,2.9861027255713086,81543.53333333334,124064.62420095348,29572.0,449670.0,27575.0,422095.0,2.54297586652016,15.0,1116513.0,3
Nelson PIQUET JR,London R10,Q,1.0,NEXTEV TCR Formula E Team,104.46666666666665,31.62314553192541,119.8,125.5,68.1,57.400000000000006,-1.6689583204209666,48236.0,37242.32065809004,27444.0,91232.0,26032.0,65200.0,1.7292502530377927,32304.666666666668,1677.6189475960668,31810.0,34174.0,30930.0,3244.0,1.21151653115929,28262.333333333332,1145.4646800898454,28643.0,29169.0,26975.0,2194.0,-1.3303040696068325,3.0,60703.0,0
Nelson PIQUET JR,London R10,RACE,0,NEXTEV TCR Formula E Team,105.56363636363636,20.555014871403916,116.2,120.5,57.5,63.0,-1.429696455594364,19058.18181818182,7623.434587074849,16295.000000000002,44398.0,15520.0,28878.0,2.8162766707928415,38085.30303030303,11439.573717704829,32893.0,69861.0,31561.0,38300.0,2.184577069115785,47914.63636363636,17276.14501056692,40858.0,111588.0,39758.0,71830.0,2.7045071113525982,33.0,72227.0,0
Nelson PIQUET JR,London R9,FP1,0,NEXTEV TCR Formula E Team,105.99444444444444,29.406031238550614,115.25,122.2,10.3,111.9,-2.766341691038446,35367.38888888889,30972.2238923825,28195.5,159409.0,26727.0,132682.0,4.23548696422044,33582.333333333336,1774.578160312704,33131.0,36740.0,31685.0,5055.0,0.4164058915231089,81410.11111111111,218093.06908179438,29814.0,955244.0,27679.0,927565.0,4.241797541395938,18.0,1052650.0,1
Nelson PIQUET JR,London R9,FP2,0,NEXTEV TCR Formula E Team,105.0,29.411319492428664,114.4,125.5,27.7,97.8,-2.30637822808471,33098.333333333336,20510.542914966114,28008.0,107110.0,25853.0,81257.0,3.8497049799055296,33756.26666666667,1447.4233000486806,34340.0,35624.0,30886.999999999996,4737.000000000004,-1.099005242345146,54936.333333333336,76842.82917345608,30031.0,318529.0,27139.0,291390.0,3.34529557290644,15.0,363650.0,2
Nelson PIQUET JR,London R9,Q,4.0,NEXTEV TCR Formula E Team,54.95,72.76128778409574,54.95,106.4,3.5,102.9,0.0,1480405.0,2049765.3799442512,1480405.0,2929808.0,31002.0,2898806.0,0.0,37698.5,2608.5169157971736,37698.5,39543.0,35854.0,3689.0,0.0,33608.5,2181.4244199604955,33608.5,35151.0,32066.000000000004,3084.9999999999964,0.0,2.0,2896639.0,0
Nelson PIQUET JR,London R9,Race,0,NEXTEV TCR Formula E Team,108.45757575757578,14.929208583826336,114.0,122.8,64.2,58.599999999999994,-2.0438055508182207,18654.303030303032,5413.285667485417,16775.0,40341.0,15345.999999999998,24995.0,2.8936338315026195,35565.30303030303,5320.002458204604,33821.0,54905.0,31665.0,23240.0,2.895039977013837,45437.393939393936,14071.626560519297,41586.0,113770.0,38772.0,74998.0,4.220641279520212,33.0,73334.0,0
Nelson PIQUET JR,Long Beach,FP1,0,NEXTEV TCR Formula E Team,116.0607142857143,23.356073669362264,122.75,129.1,14.5,114.6,-3.7290136932424813,37963.142857142855,87479.8687714787,19521.0,481013.0,18603.0,462410.0,5.174804324586313,20628.39285714286,1455.3113537121144,20219.0,25452.0,19326.0,6126.0,2.2802364366547767,23224.25,1702.1701752632007,22598.0,28694.0,21512.0,7182.0,1.9793959690376741,28.0,540928.0,2
Nelson PIQUET JR,Long Beach,FP2,0,NEXTEV TCR Formula E Team,115.98499999999999,26.040742874842955,125.65,132.7,21.0,111.69999999999999,-3.002440054312307,36864.2,67589.42063713196,18997.5,321543.0,17835.0,303708.0,4.35138343670222,19976.5,758.8937586000467,19767.5,22515.0,18977.999999999996,3537.0000000000036,2.3263736157826616,22670.85,1807.33282039701,22133.0,27603.0,20989.0,6614.0,2.246504743028718,20.0,356795.0,2
Nelson PIQUET JR,Long Beach,Q,3.0,NEXTEV TCR Formula E Team,75.29999999999998,62.34794837576187,81.5,132.2,6.0,126.19999999999999,-0.22605817333919392,322834.0,606287.9090712597,20622.5,1232262.0,17829.0,1214433.0,1.9999490401132312,20764.75,1487.8360964837489,20945.0,22220.0,18949.0,3271.0,-0.458449514392742,54258.25,64100.85983497673,22696.0,150404.0,21237.0,129167.0,1.9993069280083873,4.0,1221470.0,1
Nelson PIQUET JR,Long Beach,Race,3.0,NEXTEV TCR Formula E Team,122.75,12.338426730890303,126.25,131.0,60.6,70.4,-4.477014275851784,21276.75,11484.53053515481,18864.5,83695.0,18158.0,65537.0,5.518303225223252,19909.5625,441.7111110727933,19724.5,21469.0,19299.0,2170.0,1.768055087687108,22444.125,1372.2572821403044,22144.0,28926.0,21127.0,7799.0,3.708530097578991,32.0,79508.0,1
Nelson PIQUET JR,Marrakesh,FP1,0,NEXTEV NIO,116.164,23.7847794468087,124.0,128.6,19.1,109.5,-3.3992666947180497,52268.88,94824.9227068496,30673.0,503265.0,29517.0,473748.0,4.8639903798168245,37570.48,1268.1647868738,37275.0,40948.0,36178.0,4770.0,1.7817411394640956,19383.2,4044.629948050461,18300.0,37734.0,17445.999999999996,20288.000000000004,4.246121264456449,25.0,547174.0,1
