DRIVER_NAME,location,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,skew_S3,Total_Lap_Num,cnt_CROSSING_FINISH_LINE_IN_PIT
LoÃ¯c Duval,London10,0.0,Dragon Racing Formula E Team,93.76538461538462,32.443254365833184,108.05,117.2,10.8,-1.6011232954305188,31148.923076923078,16122.981599997134,24461.0,95847.0,23017.0,3.2122158578687867,35549.230769230766,1964.1705487598028,34776.5,42164.0,33664.0,1.7639428369455137,99503.53846153847,190495.83449602898,33479.0,901739.0,30828.0,3.5373840839171207,14.0,4
LoÃ¯c Duval,London10,2.0,Dragon Racing Formula E Team,106.04705882352941,23.264151578407102,116.25,122.5,10.3,-2.6637409346966936,53384.32352941176,158378.36364622472,24392.0,949306.0,23001.0,5.822460331874064,37085.882352941175,9005.068026814566,33655.5,66563.0,31942.0,2.549394837323927,36213.94117647059,12639.369534864432,32530.5,102531.0,30894.000000000004,4.748783923316889,29.0,1
LoÃ¯c Duval,London11,2.0,Dragon Racing Formula E Team,105.741935483871,26.349470697313002,118.15,125.8,10.2,-2.3338853202485565,41890.32258064516,117523.23581593696,23584.5,948544.0,20271.0,7.775807131558337,35198.645161290326,7003.746231971962,33394.0,83918.0,31322.0,5.943260039172806,50569.5,76077.31735904714,32161.0,475349.0,30011.0,4.897414382494091,29.0,4
LoÃ¯c Duval,Long Beach,0.0,Dragon Racing Formula E Team,108.18571428571433,28.87133875802562,118.9,132.3,15.7,-2.0930567304563263,44605.77142857143,94277.74073202249,18604.0,442675.0,17145.0,3.925357498789206,22121.257142857143,4160.965642611292,20831.0,39425.0,19522.000000000004,3.4292001091689026,25562.542857142857,4702.900358807738,23891.0,39103.0,21315.0,1.6532473751359662,18.0,4
LoÃ¯c Duval,Long Beach,2.0,Dragon Racing Formula E Team,112.15681818181821,28.38285920440956,126.3,132.5,7.8,-1.9337368995620567,42849.27272727273,137731.06366991007,17997.0,932108.0,16944.0,6.552962652405567,23786.409090909092,7980.379554178651,20357.5,52416.0,19404.0,2.4649871369439467,25443.840909090908,8043.437327652209,22285.0,63389.0,21374.000000000004,3.2444977379122704,39.0,1
LoÃ¯c Duval,Miami,1.0,Dragon Racing Formula E Team,108.02444444444447,12.14059972226091,111.8,120.9,60.0,-2.813696718840507,20437.577777777777,10935.752861992898,18882.0,78573.0,0.0,3.71165865958619,22667.066666666666,5492.620882105869,23125.0,35606.0,0.0,-2.8580572126413415,27958.355555555554,5447.790290799128,27779.0,49215.0,0.0,-1.7641588979075689,39.0,3
LoÃ¯c Duval,Monaco,2.0,Dragon Racing Formula E Team,97.76792452830185,25.946348294901703,108.5,115.7,17.6,-2.346885640170855,25296.415094339623,14485.617087349307,21687.0,109771.0,20502.0,5.1060855962649505,18602.264150943396,1657.8509971895664,17934.0,26827.0,16906.0,2.8407707001199265,38385.1320754717,70201.2254856976,18365.0,319367.0,17339.0,3.5161833762711465,37.0,4
LoÃ¯c Duval,Monaco,3.0,Dragon Racing Formula E Team,95.57,27.921468072261973,104.65,118.1,3.4,-2.2120491550131507,83793.16666666667,330856.84970913635,21586.5,1835393.0,20185.0,5.475507334706704,20970.666666666668,5895.258535077347,18742.0,42052.0,16600.0,2.4972127636160097,27851.133333333335,35765.17884154665,18661.5,198316.0,17019.0,4.337772304393441,24.0,2
LoÃ¯c Duval,Moscow,0.0,Dragon Racing Formula E Team,93.72500000000001,31.664135863781283,109.65,115.5,5.8,-1.915922296015143,106334.75,283736.5641590577,23493.0,1372916.0,22437.0,3.9505754762337872,28955.64285714286,14175.064081674434,25546.5,99364.0,23829.0,4.887293345499862,27821.678571428572,4491.028654366239,26088.0,46548.0,25102.0,3.0876758803879225,21.0,3
LoÃ¯c Duval,Moscow,3.0,Dragon Racing Formula E Team,104.61219512195123,22.399991016984256,111.4,115.9,4.3,-3.722957013134394,69059.14634146342,283792.3376067051,23335.0,1841211.0,19786.0,6.395451009742293,25119.29268292683,1240.075768731541,24865.0,29961.0,23695.999999999996,2.794126051537261,33142.46341463415,44541.599940447544,25679.0,311181.0,24716.0,6.388004632813451,35.0,2
Luca FILIPPI,Berlin,0.0,NIO Formula E Team,109.73372093023256,18.69609969054644,114.85,121.5,7.9,-3.8896973053518415,28765.13953488372,11398.321873558498,26615.999999999996,106314.0,25228.0,6.215051643012495,24161.406976744187,5194.515846494279,22956.0,59958.0,21776.999999999996,5.537395717245011,39945.13953488372,108870.19737793125,24697.5,999279.0,23307.0,8.406099663078567,45.0,3
Luca FILIPPI,Berlin,3.0,NIO Formula E Team,93.8,27.602173827436136,94.2,121.2,66.0,-0.0651985600469542,39772.666666666664,18236.736148042866,33560.0,60304.0,25454.0,1.3550925426818243,29614.0,7472.594194789385,30394.000000000004,36666.0,21781.999999999996,-0.4645986080704207,27652.333333333332,4741.573719065572,26846.999999999996,32744.999999999996,23365.0,0.7422550640002623,3.0,0
Luca FILIPPI,Marrakesh,0.0,NIO Formula E Team,115.03000000000004,25.04854473258554,124.69999999999999,131.7,8.2,-2.9464440673623704,64086.75,171970.9841147948,29999.5,1247819.0,28720.0,6.217215868425086,39723.38333333333,6363.899511004095,37449.0,65369.0,35236.0,3.1449805353686155,18855.583333333332,2422.828234513293,17960.5,32408.0,17037.0,3.5670815195886365,32.0,4
Luca FILIPPI,Marrakesh,2.0,NIO Formula E Team,100.73333333333335,47.92257644715414,124.2,132.4,45.6,-1.6751744586401298,77812.66666666667,84940.90804985154,29152.0,175893.0,28393.0,1.7318952255901858,38385.333333333336,2702.6006610917084,39235.0,40561.0,35360.0,-1.2749144662060352,17711.666666666668,652.1727787429754,17729.0,18355.0,17051.0,-0.11951572473386837,3.0,0
Luca FILIPPI,Mexico city,0.0,NIO Formula E Team,108.35638297872339,20.897664419124233,116.45,121.2,12.4,-3.123578401855929,28572.021276595744,68761.46106900019,15327.0,530924.0,14357.0,6.144744126226255,31699.18085106383,5438.365011581998,29469.0,57357.0,28416.0,2.736501169396296,21106.563829787236,3286.7147193542023,19798.5,42248.99999999999,19069.000000000004,3.691939101080488,47.0,4
Luca FILIPPI,Mexico city,1.0,NIO Formula E Team,83.93333333333334,48.3605555523645,102.2,120.5,29.1,-1.4572296331514614,77576.66666666667,105626.5799992281,18818.0,199517.0,14395.0,1.7286347808944948,33070.333333333336,3878.903496264549,34946.99999999999,35654.0,28610.0,-1.6675410257059016,20928.333333333332,2080.698520529426,19965.999999999996,23316.0,19503.0,1.6360655730558946,3.0,0
Luca FILIPPI,Newyork,0.0,NIO Formula E Team,98.59759036144577,20.719867783171324,107.5,114.4,7.1,-2.5635092516078575,32466.36144578313,11872.077022112988,29121.0,94928.0,0.0,3.5585930795282965,26991.253012048193,7478.362600950946,24608.0,57086.00000000001,0.0,1.9059624653097702,47174.79518072289,125409.56170034307,25613.0,1101893.0,23435.0,7.707455430568241,42.0,4
Luca FILIPPI,Newyork,1.0,NIO Formula E Team,96.96666666666665,17.700376643826903,97.1,114.6,79.2,-0.03389566031614637,50818.333333333336,35328.18974039476,33532.0,91461.0,27462.0,1.6747041805407503,27178.666666666668,3466.572562825324,27460.0,30496.0,23580.0,-0.3627968882645859,26907.666666666668,3375.2329302336075,27013.0,30229.0,23480.999999999996,-0.1402979796597512,3.0,0
Luca FILIPPI,Newyork2,0.0,NIO Formula E Team,94.89230769230771,22.79853855675593,102.7,108.1,19.5,-2.7510736654661785,33436.4358974359,27749.05512264751,30607.0,196742.0,0.0,5.555105399804189,24675.02564102564,5950.1854526038,25877.0,29066.999999999996,0.0,-3.905443180811898,43340.97435897436,68499.74259901204,25983.0,370487.0,24899.0,4.301909077243265,23.0,2
Luca FILIPPI,Newyork2,1.0,NIO Formula E Team,83.93333333333334,35.83075959749294,101.6,107.5,42.7,-1.6793672796554213,39422.333333333336,16175.308229932849,30560.0,58092.0,29615.0,1.725402407127357,27310.333333333332,2326.2135184314766,26956.999999999996,29793.000000000004,25180.999999999996,0.6677447230320956,26977.333333333332,2564.859710263573,26541.999999999996,29732.0,24658.0,0.7417811839490965,3.0,0
Luca FILIPPI,Punta,0.0,NIO Formula E Team,115.55466666666668,24.288203639545603,125.5,133.6,15.6,-2.701338757455649,40507.026666666665,86118.31477666205,22601.0,568126.0,20750.0,5.659224641972605,29475.266666666666,6718.299174105959,27251.0,67133.0,25904.0,4.219135958749532,32401.493333333332,7018.020036043378,29709.0,76152.0,28388.0,4.329542102680493,37.0,3
Luca FILIPPI,Punta,1.0,NIO Formula E Team,89.86666666666667,47.1911361733677,97.3,132.9,39.4,-0.6912329458163999,75363.0,87313.80088508346,29203.0,176068.0,20818.0,1.7140978559133186,34353.333333333336,7123.178527408485,37470.0,39387.0,26203.000000000004,-1.591993192202818,34537.333333333336,5438.3052813660015,36355.0,38834.0,28423.0,-1.3360317562544322,3.0,0
Luca FILIPPI,Rome,0.0,NIO Formula E Team,91.10967741935487,22.81104643015086,101.4,106.2,19.0,-2.360088352767633,32882.06451612903,9994.32734657633,31134.0,90331.0,0.0,3.289920971977276,31586.677419354837,5474.367964938722,30488.5,50053.0,0.0,-2.35458570564014,60067.12903225807,78069.37872647108,39621.0,423550.0,37546.0,4.274158187285191,33.0,4
Luca FILIPPI,Rome,1.0,NIO Formula E Team,47.0,45.679098064650965,47.0,79.3,14.7,0.0,90211.5,72419.75520878263,90211.5,141420.0,39003.0,0.0,37981.5,5951.7177772471705,37981.5,42190.0,33773.0,0.0,52658.5,6214.761499848576,52658.5,57053.00000000001,48263.99999999999,0.0,2.0,0
Luca FILIPPI,Santiago,0.0,NIO Formula E Team,94.36507936507937,26.32684242077729,107.4,111.6,12.4,-2.0287949301191013,30515.11111111111,23928.014138588427,22966.0,167507.0,22255.0,4.089771594264718,33203.04761904762,24416.3745072511,26842.0,206014.0,25705.0,6.105404355235295,58322.50793650794,95478.27213693158,32932.0,563305.0,31587.0,4.449833690159885,37.0,7
Luca FILIPPI,Santiago,4.0,NIO Formula E Team,74.66666666666667,25.946354914194277,80.2,97.4,46.4,-0.9160264233681342,56534.666666666664,55860.284320197774,26498.0,120987.0,22119.0,1.720083993040093,40034.333333333336,13620.648308114167,32920.0,55739.0,31444.000000000004,1.709197009978631,34729.0,2668.356985112749,33329.0,37806.0,33052.0,1.7110760604526936,3.0,0
Luca FILIPPI,Zurich,0.0,NIO Formula E Team,105.61967213114755,21.663831760733768,114.1,120.2,15.3,-2.8408955132160427,28489.508196721312,9876.727822889106,25846.0,92903.0,23721.0,5.202363171858661,32959.59016393442,4647.840998345538,31168.0,60818.0,29944.0,4.068874874614761,36957.95081967213,80853.28885568524,20546.0,517157.0,19547.0,5.4083838362288015,23.0,3
Luca FILIPPI,Zurich,4.0,NIO Formula E Team,93.66666666666667,29.042268047336343,98.8,119.8,62.4,-0.7705428291635996,42966.333333333336,28652.14690618023,28468.0,75970.0,24461.0,1.6940186647286348,36813.0,5916.481471280038,39861.0,40584.0,29994.0,-1.702998137482228,22282.0,3656.8516513525637,20784.000000000004,26450.0,19612.000000000004,1.534056203353103,3.0,0
Luca Filippi,Hong Kong,0.0,NIO Formula E Team,96.49767441860466,17.697275662979113,102.0,103.6,3.8,-4.184269395585958,20967.023255813954,9210.711464915315,18590.0,63127.0,18345.0,4.344034610632734,23656.627906976744,7143.048292281755,21975.0,61530.0,21563.0,4.6977159534785695,63655.09302325582,244643.49289506124,25165.0,1630204.0,24504.0,6.552521147972342,43.0,3
Luca Filippi,Hong Kong,2.0,NIO Formula E Team,84.64347826086957,26.340418052650676,97.0,104.1,11.0,-1.8030936229090955,26150.065217391304,26310.66653102432,19063.5,178012.0,18003.0,4.933545663473568,24487.456521739132,5210.326365152279,22974.0,54845.0,21355.999999999996,4.726746846532874,57365.47826086957,105032.28122158744,26418.0,566152.0,24639.0,3.7769504341017393,28.0,5
Luca Filippi,Hong Kong2,0.0,NIO Formula E Team,95.8,16.229866648514758,102.0,104.0,19.3,-3.464807909095405,19339.833333333332,1883.1973191509016,18584.0,26188.0,18334.0,2.615029867475213,22279.027777777777,4778.64639821847,22141.0,36938.0,0.0,-2.0378458137021616,33189.444444444445,45153.15108728416,24842.0,292911.0,0.0,5.745291380918207,36.0,2
Luca Filippi,Hong Kong2,3.0,NIO Formula E Team,90.25714285714285,25.381262096445585,99.0,105.9,9.7,-2.430100916850702,22708.25,12900.705532314174,18479.0,76060.0,17749.0,3.625090639053022,22850.535714285714,1921.2079433627712,22579.5,28607.0,20861.0,1.3627930839270348,60756.78571428572,133638.83558982486,25462.5,652402.0,24420.0,3.973575401843106,25.0,2
Lucas DI GRASSI,Berlin,0.0,ABT Schaeffler Audi Sport,106.77000000000001,21.11040240941987,114.25,119.9,22.6,-3.126491481714314,27716.48888888889,2554.727871980724,26694.000000000004,38925.0,25656.0,2.9393228383093244,21385.577777777777,4420.802044720141,20532.5,54076.0,19534.000000000004,6.39977527893128,37121.51111111111,46631.726855099856,24377.5,274192.0,23155.0,3.856329215296012,44.0,7
Lucas DI GRASSI,Berlin,3.0,ABT Schaeffler Audi Sport,104.35999999999999,18.683763004277274,109.8,120.0,75.8,-1.0272493168033094,34881.2,14152.167614892072,27375.0,58694.0,25551.0,1.688838189428785,21377.6,1793.6290865170536,22060.0,23473.000000000004,19488.0,-0.2018921635858793,24653.8,1300.6462624403298,25219.0,25956.999999999996,23250.0,-0.42771723974893633,3.0,0
Lucas DI GRASSI,Berlin,0.0,Audi Sport ABT Schaeffler,107.85308641975304,22.268913794905625,116.1,123.0,9.7,-3.143511418897857,27594.41975308642,3476.611215911976,26418.000000000004,45615.0,25036.0,3.1422267515278417,24393.320987654322,5576.711254913507,22729.0,59604.0,21445.999999999996,4.865293715975601,45304.01234567901,99412.10811182582,24503.0,778956.0,23069.0,6.030287181606643,45.0,5
Lucas DI GRASSI,Berlin,4.0,Audi Sport ABT Schaeffler,87.52000000000001,44.862645931777145,95.4,122.9,12.8,-1.5390452263013288,147036.6,259300.0941463385,31654.0,610717.0,25143.0,2.232003526454447,26844.8,5139.851962848736,28845.0,32161.0,21303.0,-0.3768579083292223,25982.0,2570.7608795840983,26084.0,29291.0,23026.999999999996,0.14383068610896046,3.0,0
Lucas DI GRASSI,Berlin2,0.0,ABT Schaeffler Audi Sport,104.90215053763437,20.027448439007202,113.4,120.2,29.0,-2.7283206073764656,28454.43010752688,4913.234329224113,26961.0,67440.0,25470.0,5.851463954534604,21528.989247311827,2108.7596730255373,20695.999999999996,29288.0,19454.0,2.1984333897251283,35575.94623655914,40670.54399962382,24612.0,236373.0,23252.0,4.002009926738017,46.0,7
Lucas DI GRASSI,Berlin2,3.0,ABT Schaeffler Audi Sport,104.10000000000001,16.050233643159224,104.0,120.2,88.1,0.028035886687899535,31387.333333333332,7029.648379067998,29345.0,39212.0,25605.0,1.197036248448349,22915.0,3073.754869861942,24026.999999999996,25278.000000000004,19440.0,-1.4149078045369823,25714.333333333332,2672.5916884801786,25460.0,28505.0,23178.0,0.4243578603248712,3.0,0
Lucas DI GRASSI,Buenos,0.0,ABT Schaeffler Audi Sport,115.86619718309859,24.555697294471322,123.2,184.5,12.4,-2.616519052521382,39731.32394366197,101519.50895859158,18563.0,664313.0,0.0,5.38051252018119,24949.450704225354,4053.2232034297012,24781.0,46485.0,0.0,-1.1934764709764105,30205.943661971833,3827.5453823467005,28918.0,50471.0,27949.0,4.239231430800121,37.0,5
Lucas DI GRASSI,Buenos,2.0,ABT Schaeffler Audi Sport,78.8142857142857,54.052117706630405,110.8,129.2,13.1,-0.3480464331086148,142338.57142857142,232234.43709813087,20492.0,620886.0,17622.0,1.9156267990937421,25259.0,1468.9363498804164,25068.0,27359.0,23610.0,0.32471781537209293,70428.85714285714,105099.38990217558,31983.0,308693.0,27852.0,2.6420829545427225,4.0,2
Lucas DI GRASSI,HongKong,0.0,ABT Schaeffler Audi Sport,92.22800000000005,22.605074741783813,99.85,107.3,14.2,-2.7735286631324954,20508.44,4377.888360422925,18852.0,44243.0,17786.0,3.7950076701372435,22495.56,4614.267227561376,21109.5,43754.0,19829.0,4.066684628177712,48343.64,76914.89511798487,25750.5,424361.0,24766.0,3.7696406280285495,32.0,4
Lucas DI GRASSI,HongKong,2.0,ABT Schaeffler Audi Sport,94.94893617021279,17.61262976118367,101.3,105.2,9.9,-3.3413660934878138,33156.82978723404,88728.66893422873,18894.000000000004,627621.0,18352.999999999996,6.824503978122675,22500.82978723404,4220.638403798076,21471.0,46075.0,20424.0,4.747731859278719,28159.574468085106,8290.848209464302,25614.0,68918.0,24871.0,3.77321013732925,45.0,2
Lucas DI GRASSI,Marrakesh,0.0,ABT Schaeffler Audi Sport,116.07361111111115,21.383302641234714,124.6,130.8,22.6,-2.995478004811395,43044.47222222222,57517.03174258987,30266.5,416876.0,28534.0,5.313364476727067,39379.083333333336,7106.04105772578,37177.0,82035.0,36093.0,4.424498175424304,19313.527777777777,3703.647543433107,18108.5,44560.0,17023.0,5.0303231594871765,33.0,5
Lucas DI GRASSI,Marrakesh,3.0,ABT Schaeffler Audi Sport,82.74000000000001,53.24127158511525,109.2,130.3,8.3,-0.7857537666725344,266252.8,541745.4630264106,29911.0,1235020.0,0.0,2.2321575155952327,29939.2,16761.808783660552,37504.0,38188.0,0.0,-2.219478955613859,43443.4,65919.32576490752,18285.0,160419.0,0.0,2.1438621618642117,5.0,2
Lucas DI GRASSI,Marrakesh,0.0,Audi Sport ABT Schaeffler,113.84901960784312,25.13436987512533,124.7,133.9,37.7,-2.1301734400139525,43901.05882352941,46032.18849909778,29994.0,228408.0,28233.0,3.359097311933909,39349.117647058825,5563.774846799819,37039.0,62027.0,34871.0,2.325602140922108,20803.56862745098,13526.197857868117,18115.0,114401.0,16754.0,6.890469707930127,25.0,5
Lucas DI GRASSI,Marrakesh,1.0,Audi Sport ABT Schaeffler,81.48333333333333,49.142218780460716,79.95,133.2,18.5,-0.1019835764331845,139837.66666666666,192539.57552842656,47741.5,516963.0,28258.0,2.068810234480214,39713.5,3694.682868664102,40654.5,44396.0,35094.0,-0.3271341957435211,33750.833333333336,34595.00532398668,20406.5,104231.0,16905.0,2.4282609629074376,3.0,1
Lucas DI GRASSI,Mexico city,0.0,Audi Sport ABT Schaeffler,109.7641304347826,21.76618802164929,117.25,123.2,12.3,-3.4547457414536487,32423.75,79823.76853269327,15303.5,549025.0,14276.0,5.628952102557726,29947.934782608696,2128.7369303831015,29123.5,37735.0,27907.0,1.9382782743879563,20328.184782608696,1505.752113403342,19696.0,25185.0,18892.0,1.853050041551896,47.0,6
Lucas DI GRASSI,Mexico city,1.0,Audi Sport ABT Schaeffler,80.66666666666667,47.22672266136338,91.7,121.4,28.9,-0.9939304134699863,77719.33333333333,106068.85164520888,18640.0,200172.0,14346.0,1.7288578926868245,34180.0,4886.535684920351,36214.0,37721.0,28605.0,-1.5485706966272392,23102.666666666668,3515.8409141104967,24374.000000000004,25805.999999999996,19128.0,-1.4144402705324537,3.0,0
Lucas DI GRASSI,Mexico,0.0,ABT Schaeffler Audi Sport,105.4989583333333,23.27962513168822,115.2,121.0,16.7,-2.5441964468417324,29988.541666666668,58939.58568745434,15754.5,401649.0,14598.0,5.028008954024882,31641.75,7664.887128636458,29515.5,76378.0,28547.0,4.640428381948103,21452.739583333332,4113.915280054914,19945.5,45206.0,19130.0,4.197157477217622,45.0,6
Lucas DI GRASSI,Mexico,1.0,ABT Schaeffler Audi Sport,104.375,12.505831972857033,105.65,118.3,87.9,-0.6016592405517709,16645.25,1581.1671585677884,16809.5,18097.0,14865.0,-0.2537437301232954,31869.75,2550.97293530658,31531.0,35247.0,29170.0,0.7291759912030626,24491.25,5626.195065643089,22846.5,32616.999999999996,19655.0,1.5491830919845195,4.0,1
Lucas DI GRASSI,Monaco,0.0,ABT Schaeffler Audi Sport,106.0472222222222,20.536183969397094,114.15,119.9,15.2,-3.033893336412086,22600.75925925926,5072.152692117662,21194.0,60456.0,17556.0,5.299121450317828,18932.14814814815,4728.647657569319,17638.0,51966.0,16616.0,5.462653102466649,26819.694444444445,49202.61397156391,16754.0,377189.0,16111.999999999998,5.841553480890515,51.0,5
Lucas DI GRASSI,Monaco,3.0,ABT Schaeffler Audi Sport,106.46000000000001,14.839575465625698,114.3,118.7,89.1,-0.5620777581143209,26315.2,7714.142220623107,21195.0,35693.0,20444.0,0.6375261358282444,17596.0,840.3915753980402,17467.0,18527.0,16758.0,0.19883106443605755,16781.8,456.60179587907925,16950.0,17236.0,16244.0,-0.420804894160731,3.0,0
Lucas DI GRASSI,Montreal,0.0,ABT Schaeffler Audi Sport,100.98108108108109,22.25816751264625,108.2,119.9,28.5,-2.3042444240899402,45439.43243243243,52623.92456781344,29188.0,237071.0,27231.0,3.2959536890902643,33013.86486486487,4138.591582505669,31544.0,47174.0,28809.0,1.4332271749982268,31243.37837837838,8151.047234528795,28700.0,74747.0,26411.0,4.535087042031545,25.0,4
Lucas DI GRASSI,Montreal,3.0,ABT Schaeffler Audi Sport,104.01500000000003,23.97351690554627,114.05000000000001,119.2,15.0,-2.401572054034123,48946.95,90993.06196598812,28706.0,599478.0,27347.0,5.978771766596496,32924.7,9486.230437201719,30082.5,70897.0,28976.0,3.398536680880613,30748.4,8566.458726798883,27747.0,63856.0,26480.0,3.0686142803591574,35.0,1
Lucas DI GRASSI,Montreal2,0.0,ABT Schaeffler Audi Sport,104.50266666666667,21.074827903714212,113.7,121.3,23.8,-2.561530824972327,44895.96,54623.230206333035,28975.0,353895.0,26897.0,4.136676814359573,30976.933333333334,2172.1351392266247,30221.0,40168.0,28513.0,2.313420980826533,28871.946666666667,2411.4813541558738,27724.0,36286.0,26031.999999999996,1.4810120084514153,37.0,7
Lucas DI GRASSI,Montreal2,4.0,ABT Schaeffler Audi Sport,101.51666666666667,30.34728433759216,111.65,119.8,40.5,-2.2885772928050545,28741.5,1871.26842008302,28873.0,31089.0,26356.0,-0.057441882280213484,30708.666666666668,1438.4798457631118,31251.5,32406.0,28861.0,-0.5563379127465518,53756.166666666664,62559.701867629345,28894.0,181417.0,26420.0,2.4461591198252655,3.0,1
Lucas DI GRASSI,Newyork,0.0,ABT Schaeffler Audi Sport,92.92222222222226,22.053817324578045,101.0,111.7,16.1,-2.5854547847081673,29411.755555555555,10316.210412733832,27352.0,95393.0,24832.0,6.2133549051397186,19864.022222222222,1598.017983868668,19610.0,25217.0,17757.0,1.6319526993558806,41951.48888888889,71592.72511785683,22244.0,385760.0,20327.0,3.924725198116832,28.0,3
Lucas DI GRASSI,Newyork,4.0,ABT Schaeffler Audi Sport,99.3108695652174,18.33046314818731,106.45,110.8,40.2,-2.393018894393307,30783.58695652174,16856.64275995416,26098.5,126654.0,24972.0,4.684476761054467,19915.869565217392,6279.9150015786945,18375.5,54187.0,17871.0,4.723344014065015,24649.934782608696,10280.875629379205,21538.5,68741.0,20636.999999999996,3.723838574364071,43.0,1
Lucas DI GRASSI,Newyork,0.0,Audi Sport ABT Schaeffler,98.2126582278481,24.53750853070692,108.9,130.8,6.7,-2.0833367900432576,33430.70886075949,26153.945683180707,28903.0,253279.0,0.0,7.823847621906302,26253.291139240508,7143.3968113142655,24413.0,55873.99999999999,0.0,2.0671767854874052,52857.81012658228,142644.56696072308,25023.0,1223971.0,23143.0,7.502178071807305,43.0,6
Lucas DI GRASSI,Newyork,1.0,Audi Sport ABT Schaeffler,82.93333333333334,33.8334646959683,86.4,114.9,47.5,-0.4562412404970153,86533.0,98467.16153114194,31963.0,200203.0,27433.0,1.7279276403692019,26727.666666666668,2851.5042229204814,27241.999999999996,29287.0,23654.0,-0.7852695334707958,29063.0,7560.539729410855,26344.0,37607.0,23238.000000000004,1.4090308150439996,3.0,0
Lucas DI GRASSI,Newyork2,0.0,Audi Sport ABT Schaeffler,101.55045045045044,20.294387374004643,110.3,112.6,18.8,-2.4785747673872534,30696.64864864865,8343.573682398435,28545.0,66594.0,0.0,1.335319547733709,26079.234234234234,8027.465737255897,23997.0,53708.0,0.0,1.8751963297303378,34113.97297297297,43653.438044017785,24665.0,393781.0,24177.0,6.6045456412259504,43.0,5
Lucas DI GRASSI,Newyork2,2.0,Audi Sport ABT Schaeffler,61.60000000000001,54.50027522866284,64.7,109.7,7.3,-0.06179123683938599,216271.25,286837.6956240526,101056.0,634330.0,28643.0,1.6904292946501234,25997.0,983.7238772474045,26051.5,27020.0,24865.0,-0.2006925703525013,26024.75,1665.9588580354157,26095.5,27549.0,24359.0,-0.05722344403002077,3.0,0
Lucas DI GRASSI,Paris,0.0,ABT Schaeffler Audi Sport,94.36999999999998,23.90227766450345,102.30000000000001,112.6,16.9,-2.443025124676742,19569.74,4741.641891684735,18014.0,43758.0,16758.0,3.7116823035042605,27045.68,3554.9349110835788,25781.5,44031.0,24309.0,3.087255197553376,44995.96,79111.0170425622,22358.0,360329.0,20292.0,3.5020500335789064,29.0,4
Lucas DI GRASSI,Paris,1.0,ABT Schaeffler Audi Sport,94.4780487804878,23.86096720792267,105.5,110.7,12.3,-2.1037000582066034,24484.048780487807,32519.97360311906,17845.0,224212.0,12765.999999999998,6.091073085210661,26851.975609756097,3874.280697676699,25614.0,41583.0,24371.0,3.151437033183892,38800.07317073171,76790.14259505912,21954.0,510739.0,20758.0,6.099036785650942,38.0,4
Lucas DI GRASSI,Paris,0.0,Audi Sport ABT Schaeffler,99.31340206185568,20.402071120691296,108.3,113.5,13.0,-2.8922593558652876,18932.639175257733,4246.209260881913,17746.0,41547.0,10602.0,3.762202621525848,26472.82474226804,3782.6908990445913,24952.0,45742.0,24074.0,3.4138057889852,35836.67010309279,63880.19826706891,21211.0,457741.0,20059.0,5.222579822691072,49.0,5
Lucas DI GRASSI,Paris,2.0,Audi Sport ABT Schaeffler,77.93333333333334,45.511024305472766,95.8,111.8,26.2,-1.4943390090112725,65411.333333333336,80539.57242457483,20917.0,158382.0,16935.0,1.7272888402906705,26972.0,2157.4584584644963,27919.0,28494.0,24503.0,-1.594670310269228,22848.333333333332,2538.5791957969977,22704.0,25456.0,20385.0,0.2550247114389133,3.0,0
Lucas DI GRASSI,Punta,0.0,Audi Sport ABT Schaeffler,117.87236842105267,24.73697690332813,128.1,136.1,14.7,-2.790207810480441,40651.0,83333.55809724354,22309.0,612781.0,20787.0,5.675808207247976,28770.223684210527,6488.955165199164,26641.0,71358.0,25344.0,4.871723139189056,30712.53947368421,3231.0252921357715,29312.0,42062.0,27541.0,1.7291234241157873,37.0,4
Lucas DI GRASSI,Punta,1.0,Audi Sport ABT Schaeffler,91.43333333333334,49.6468595851406,108.8,135.6,18.0,-0.8215511224849079,125268.5,187677.52497062614,27079.0,490466.0,20744.0,2.0237811557891914,30586.166666666668,4252.6478065631845,31255.5,35798.0,25611.0,-0.24123636990889782,32218.666666666668,3930.2833316017654,32890.0,37382.0,27588.0,-0.18144225637364308,3.0,1
Lucas DI GRASSI,Rome,0.0,Audi Sport ABT Schaeffler,93.45322580645163,21.116637196124902,101.6,107.4,21.3,-2.546547848466642,31850.274193548386,6417.755736554423,31246.5,67136.0,0.0,0.8079651030685199,30779.467741935485,5640.394448239346,30512.5,60967.0,0.0,-0.14324196152680324,54367.8870967742,61981.467769454255,39304.5,417257.0,37298.0,4.747128141136609,33.0,4
Lucas DI GRASSI,Rome,3.0,Audi Sport ABT Schaeffler,74.2,44.48640241691836,93.0,106.2,23.4,-1.562076127703871,43389.0,19105.963571618155,34967.0,65259.0,29941.0,1.5981862807158216,32474.666666666668,3052.207288722923,33458.0,34914.0,29052.0,-1.299292571324857,42110.333333333336,4051.9195862372853,42272.0,46078.99999999999,37980.0,-0.1792587112913698,3.0,0
